,Geohash,building_count,total_road_length,lat,lon,elevation,slope,NDVI,Cell_ID,Site_latitude,Site_longitude,EARFCN_DL,population_density,RSRP,RSRQ,antenna_height,azimuth,tilt
6449,tc1syc5,0.0,0,6.4661407470703125,81.16081237792969,96.71951,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.606329917907717,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6450,tc1syc6,0.0,0,6.4675140380859375,81.15943908691406,93.13635,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6451,tc1syc7,0.0,0,6.4675140380859375,81.16081237792969,90.801125,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6452,tc1syc8,0.0,0,6.4688873291015625,81.15669250488281,97.10676,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6453,tc1syc9,0.0,0,6.4688873291015625,81.15806579589844,100.19446,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6454,tc1sycb,0.0,0,6.470260620117188,81.15669250488281,97.45446,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6455,tc1sycc,0.0,0,6.470260620117188,81.15806579589844,100.47927,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6456,tc1sycd,0.0,0,6.4688873291015625,81.15943908691406,98.08439,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6457,tc1syce,0.0,0,6.4688873291015625,81.16081237792969,92.32492,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6458,tc1sycf,0.0,0,6.470260620117188,81.15943908691406,97.86582,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6459,tc1sycg,0.0,0,6.470260620117188,81.16081237792969,92.71387,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6460,tc1sych,0.0,0,6.4661407470703125,81.16218566894531,91.16415,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.606329917907717,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6461,tc1sycj,0.0,0,6.4661407470703125,81.16355895996094,89.00917,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.606329917907717,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6462,tc1syck,0.0,0,6.4675140380859375,81.16218566894531,90.02273,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6463,tc1sycm,0.0,0,6.4675140380859375,81.16355895996094,91.10787,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6464,tc1sycn,0.0,0,6.4661407470703125,81.16493225097656,92.20192,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.606329917907717,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6465,tc1sycp,0.0,0,6.4661407470703125,81.16630554199219,88.43493,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.175830841064451,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6466,tc1sycq,0.0,0,6.4675140380859375,81.16493225097656,93.68799,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6467,tc1sycr,0.0,0,6.4675140380859375,81.16630554199219,88.60625,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,18.78524208068848,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6468,tc1sycs,0.0,0,6.4688873291015625,81.16218566894531,94.560036,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6469,tc1syct,0.0,0,6.4688873291015625,81.16355895996094,96.86894,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6470,tc1sycu,0.0,0,6.470260620117188,81.16218566894531,95.95603,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6471,tc1sycv,0.0,0,6.470260620117188,81.16355895996094,98.672005,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6472,tc1sycw,0.0,0,6.4688873291015625,81.16493225097656,94.31863,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6473,tc1sycx,0.0,0,6.4688873291015625,81.16630554199219,90.728455,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,18.78524208068848,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6474,tc1sycy,0.0,0,6.470260620117188,81.16493225097656,96.6927,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6475,tc1sycz,0.0,0,6.470260620117188,81.16630554199219,90.9832,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,18.78524208068848,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6476,tc1syd0,0.0,0,6.4716339111328125,81.14570617675781,87.90032,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,27.744495391845703,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6477,tc1syd1,0.0,0,6.4716339111328125,81.14707946777344,91.538536,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,27.744495391845703,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6478,tc1syd2,0.0,0,6.4730072021484375,81.14570617675781,89.3445,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,27.744495391845703,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6479,tc1syd3,0.0,0,6.4730072021484375,81.14707946777344,88.74541,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,27.744495391845703,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6480,tc1syd4,0.0,0,6.4716339111328125,81.14845275878906,91.95372,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,27.744495391845703,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6481,tc1syd5,0.0,0,6.4716339111328125,81.14982604980469,99.52567,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6482,tc1syd6,0.0,0,6.4730072021484375,81.14845275878906,93.84925,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,27.744495391845703,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6483,tc1syd7,0.0,0,6.4730072021484375,81.14982604980469,100.84656,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6484,tc1syd8,0.0,0,6.474380493164063,81.14570617675781,91.36264,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,27.744495391845703,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6485,tc1syd9,0.0,0,6.474380493164063,81.14707946777344,91.98497,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,27.744495391845703,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6486,tc1sydb,0.0,0,6.475753784179688,81.14570617675781,97.69027,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6487,tc1sydc,0.0,0,6.475753784179688,81.14707946777344,96.47531,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6488,tc1sydd,0.0,0,6.474380493164063,81.14845275878906,96.080025,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,27.744495391845703,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6489,tc1syde,0.0,0,6.474380493164063,81.14982604980469,103.14066,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6490,tc1sydf,0.0,0,6.475753784179688,81.14845275878906,96.872665,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6491,tc1sydg,0.0,0,6.475753784179688,81.14982604980469,99.11434,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6492,tc1sydh,0.0,0,6.4716339111328125,81.15119934082031,101.97956,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6493,tc1sydj,0.0,0,6.4716339111328125,81.15257263183594,103.878624,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6494,tc1sydk,0.0,0,6.4730072021484375,81.15119934082031,103.4033,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6495,tc1sydm,0.0,0,6.4730072021484375,81.15257263183594,107.927475,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6496,tc1sydn,0.0,0,6.4716339111328125,81.15394592285156,104.99673,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6497,tc1sydp,0.0,0,6.4716339111328125,81.15531921386719,104.41359,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6498,tc1sydq,0.0,0,6.4730072021484375,81.15394592285156,106.17439,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6499,tc1sydr,0.0,0,6.4730072021484375,81.15531921386719,112.08576,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6500,tc1syds,0.0,0,6.474380493164063,81.15119934082031,105.40482,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6501,tc1sydt,0.0,0,6.474380493164063,81.15257263183594,105.173256,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6502,tc1sydu,0.0,0,6.475753784179688,81.15119934082031,100.0421,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6503,tc1sydv,0.0,0,6.475753784179688,81.15257263183594,98.664894,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6504,tc1sydw,0.0,0,6.474380493164063,81.15394592285156,105.2568,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6505,tc1sydx,0.0,0,6.474380493164063,81.15531921386719,110.61719,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6506,tc1sydy,0.0,0,6.475753784179688,81.15394592285156,103.539116,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6507,tc1sydz,0.0,0,6.475753784179688,81.15531921386719,106.733025,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6508,tc1sye0,0.0,0,6.4771270751953125,81.14570617675781,91.97286,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6509,tc1sye1,0.0,0,6.4771270751953125,81.14707946777344,92.42665,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6510,tc1sye2,0.0,0,6.4785003662109375,81.14570617675781,88.06504,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6511,tc1sye3,0.0,0,6.4785003662109375,81.14707946777344,89.45722,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6512,tc1sye4,0.0,0,6.4771270751953125,81.14845275878906,92.05501,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6513,tc1sye5,0.0,0,6.4771270751953125,81.14982604980469,95.416016,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6514,tc1sye6,0.0,0,6.4785003662109375,81.14845275878906,93.6462,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6515,tc1sye7,0.0,0,6.4785003662109375,81.14982604980469,98.689,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6516,tc1sye8,0.0,0,6.4798736572265625,81.14570617675781,89.71763,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6517,tc1sye9,0.0,0,6.4798736572265625,81.14707946777344,92.6334,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6518,tc1syeb,0.0,0,6.481246948242188,81.14570617675781,93.52315,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6519,tc1syec,0.0,0,6.481246948242188,81.14707946777344,96.10623,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6520,tc1syed,0.0,0,6.4798736572265625,81.14845275878906,91.83947,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6521,tc1syee,0.0,0,6.4798736572265625,81.14982604980469,95.208725,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6522,tc1syef,0.0,0,6.481246948242188,81.14845275878906,94.49561,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,28.20382308959961,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6523,tc1syeg,0.0,0,6.481246948242188,81.14982604980469,94.828255,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6524,tc1syeh,0.0,0,6.4771270751953125,81.15119934082031,96.141365,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6525,tc1syej,0.0,0,6.4771270751953125,81.15257263183594,100.24737,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6526,tc1syek,0.0,0,6.4785003662109375,81.15119934082031,99.57843,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6527,tc1syem,0.0,0,6.4785003662109375,81.15257263183594,101.16816,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6528,tc1syen,0.0,0,6.4771270751953125,81.15394592285156,106.70664,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6529,tc1syep,0.0,0,6.4771270751953125,81.15531921386719,105.65313,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6530,tc1syeq,0.0,0,6.4785003662109375,81.15394592285156,106.47494,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6531,tc1syer,0.0,0,6.4785003662109375,81.15531921386719,104.776855,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6532,tc1syes,0.0,0,6.4798736572265625,81.15119934082031,95.43773,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6533,tc1syet,0.0,0,6.4798736572265625,81.15257263183594,100.18887,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6534,tc1syeu,0.0,0,6.481246948242188,81.15119934082031,96.41405,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6535,tc1syev,0.0,0,6.481246948242188,81.15257263183594,103.69248,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6536,tc1syew,0.0,0,6.4798736572265625,81.15394592285156,103.430725,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6537,tc1syex,0.0,0,6.4798736572265625,81.15531921386719,105.27936,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6538,tc1syey,0.0,0,6.481246948242188,81.15394592285156,103.28278,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6539,tc1syez,0.0,0,6.481246948242188,81.15531921386719,106.0373,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6540,tc1syf0,0.0,0,6.4716339111328125,81.15669250488281,102.556885,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6541,tc1syf1,0.0,0,6.4716339111328125,81.15806579589844,100.8041,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6542,tc1syf2,0.0,0,6.4730072021484375,81.15669250488281,109.18019,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6543,tc1syf3,0.0,0,6.4730072021484375,81.15806579589844,103.17332,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6544,tc1syf4,0.0,0,6.4716339111328125,81.15943908691406,99.10983,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6545,tc1syf5,0.0,0,6.4716339111328125,81.16081237792969,94.563156,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6546,tc1syf6,0.0,0,6.4730072021484375,81.15943908691406,101.42771,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6547,tc1syf7,0.0,0,6.4730072021484375,81.16081237792969,99.3227,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6548,tc1syf8,0.0,0,6.474380493164063,81.15669250488281,108.03254,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,19.706377029418945,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6549,tc1syf9,0.0,0,6.474380493164063,81.15806579589844,104.62634,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6550,tc1syfb,0.0,0,6.475753784179688,81.15669250488281,101.61104,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6551,tc1syfc,0.0,0,6.475753784179688,81.15806579589844,99.08308,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.643033027648924,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6552,tc1syfd,0.0,0,6.474380493164063,81.15943908691406,102.403275,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6553,tc1syfe,0.0,0,6.474380493164063,81.16081237792969,101.59995,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6554,tc1syff,0.0,0,6.475753784179688,81.15943908691406,98.678345,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.643033027648924,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6555,tc1syfg,0.0,0,6.475753784179688,81.16081237792969,99.69564,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.643033027648924,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6556,tc1syfh,0.0,0,6.4716339111328125,81.16218566894531,98.03693,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6557,tc1syfj,0.0,0,6.4716339111328125,81.16355895996094,99.53417,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6558,tc1syfk,0.0,0,6.4730072021484375,81.16218566894531,100.41835,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6559,tc1syfm,0.0,0,6.4730072021484375,81.16355895996094,100.13143,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6560,tc1syfn,0.0,0,6.4716339111328125,81.16493225097656,94.13618,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6561,tc1syfp,0.0,0,6.4716339111328125,81.16630554199219,91.5795,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,18.78524208068848,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6562,tc1syfq,0.0,0,6.4730072021484375,81.16493225097656,93.99576,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6563,tc1syfr,0.0,0,6.4730072021484375,81.16630554199219,88.33641,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,18.78524208068848,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6564,tc1syfs,0.0,0,6.474380493164063,81.16218566894531,99.15137,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6565,tc1syft,0.0,0,6.474380493164063,81.16355895996094,98.150764,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6566,tc1syfu,0.0,0,6.475753784179688,81.16218566894531,95.30831,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.643033027648924,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6567,tc1syfv,0.0,0,6.475753784179688,81.16355895996094,93.20694,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.643033027648924,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6568,tc1syfw,0.0,0,6.474380493164063,81.16493225097656,91.9153,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.80096435546875,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6569,tc1syfx,0.0,0,6.474380493164063,81.16630554199219,87.80812,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,18.78524208068848,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6570,tc1syfy,0.0,0,6.475753784179688,81.16493225097656,92.54556,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.643033027648924,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6571,tc1syfz,0.0,0,6.475753784179688,81.16630554199219,87.38733,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.277506828308104,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6572,tc1syg0,0.0,0,6.4771270751953125,81.15669250488281,99.587036,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6573,tc1syg1,0.0,0,6.4771270751953125,81.15806579589844,95.30908,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.643033027648924,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6574,tc1syg2,0.0,0,6.4785003662109375,81.15669250488281,99.17027,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,16.592281341552734,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
6575,tc1syg3,0.0,0,6.4785003662109375,81.15806579589844,94.81104,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.643033027648924,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
