,EARFCN_DL,antenna_height,azimuth,tilt,Site_latitude,Site_longitude,building_count,total_road_length,elevation,NDVI,population_density,Geohash,RSRP,RSRQ,Cell_ID
6967,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,81.08761,1.0,13.175827,tc1sz01,-16.645298,-3.7314758,Cell_144
6968,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,83.61832,1.0,13.175827,tc1sz02,-16.645182,-3.7314696,Cell_144
6969,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,79.689445,1.0,13.175827,tc1sz03,-16.645054,-3.7314637,Cell_144
6970,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,80.20646,1.0,13.175827,tc1sz04,-16.644934,-3.7314584,Cell_144
6971,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,78.02105,1.0,13.175827,tc1sz05,-16.64481,-3.731453,Cell_144
6972,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,78.84568,1.0,13.175827,tc1sz06,-16.64469,-3.731447,Cell_144
6973,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,77.35829,1.0,13.175827,tc1sz07,-16.644567,-3.7314417,Cell_144
6974,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,84.68608,1.0,13.175827,tc1sz08,-16.64445,-3.731435,Cell_144
6975,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,82.74416,1.0,13.175827,tc1sz09,-16.64433,-3.7314298,Cell_144
6976,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,84.41641,1.0,13.175827,tc1sz0b,-16.644209,-3.7314234,Cell_144
6977,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,86.652306,1.0,13.175827,tc1sz0c,-16.644089,-3.7314174,Cell_144
6978,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,83.11676,1.0,13.175827,tc1sz0d,-16.643963,-3.7314117,Cell_144
6979,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,83.0786,1.0,13.175827,tc1sz0e,-16.643843,-3.7314065,Cell_144
6980,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,86.91025,1.0,13.175827,tc1sz0f,-16.643728,-3.7314,Cell_144
6981,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,86.18567,1.0,13.175827,tc1sz0g,-16.643602,-3.731394,Cell_144
6982,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,79.521866,1.0,13.175827,tc1sz0h,-16.643475,-3.7313898,Cell_144
6983,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,81.6617,1.0,11.229916,tc1sz0j,-16.64336,-3.731383,Cell_144
6984,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,81.05334,1.0,13.175827,tc1sz0k,-16.643236,-3.7313786,Cell_144
6985,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,82.45111,1.0,11.229916,tc1sz0m,-16.643118,-3.7313719,Cell_144
6986,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,79.42023,1.0,11.229916,tc1sz0n,-16.642996,-3.7313673,Cell_144
6987,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,74.833595,1.0,11.229916,tc1sz0p,-16.642866,-3.7313619,Cell_144
6988,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,79.73662,1.0,11.229916,tc1sz0q,-16.64275,-3.7313554,Cell_144
6989,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,75.254364,1.0,11.229916,tc1sz0r,-16.642628,-3.7313504,Cell_144
6990,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,83.97952,1.0,13.175827,tc1sz0s,-16.642513,-3.7313428,Cell_144
6991,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,82.348206,1.0,11.229916,tc1sz0t,-16.642391,-3.7313378,Cell_144
6992,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,84.05359,1.0,13.175827,tc1sz0u,-16.642273,-3.7313313,Cell_144
6993,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,80.85472,1.0,11.229916,tc1sz0v,-16.642147,-3.7313263,Cell_144
6994,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,78.7513,1.0,11.229916,tc1sz0w,-16.642021,-3.7313206,Cell_144
6995,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,75.53464,1.0,11.229916,tc1sz0x,-16.641901,-3.7313163,Cell_144
6996,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,76.57861,1.0,11.229916,tc1sz0y,-16.641777,-3.7313104,Cell_144
6997,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,85.51734,1.0,13.175827,tc1sz10,-16.641668,-3.7313025,Cell_144
6998,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,88.73021,1.0,13.175827,tc1sz11,-16.641552,-3.7312958,Cell_144
6999,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,87.84877,1.0,18.78524,tc1sz12,-16.641424,-3.7312906,Cell_144
7000,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,89.36155,1.0,18.78524,tc1sz13,-16.641306,-3.7312844,Cell_144
7001,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,87.75074,1.0,13.175827,tc1sz14,-16.641188,-3.731279,Cell_144
7002,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,86.77429,1.0,13.175827,tc1sz15,-16.641064,-3.7312734,Cell_144
7003,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,87.318924,1.0,18.78524,tc1sz16,-16.640944,-3.7312675,Cell_144
7004,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,85.442406,1.0,18.78524,tc1sz17,-16.640818,-3.731263,Cell_144
7005,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,89.58407,1.0,18.78524,tc1sz18,-16.640701,-3.7312555,Cell_144
7006,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,90.59949,1.0,18.78524,tc1sz19,-16.640585,-3.731249,Cell_144
7007,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,91.50274,1.0,18.78524,tc1sz1b,-16.640463,-3.7312443,Cell_144
7008,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,91.53028,1.0,18.78524,tc1sz1c,-16.640347,-3.7312381,Cell_144
7009,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,87.199684,1.0,18.78524,tc1sz1d,-16.64022,-3.7312331,Cell_144
7010,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,85.41176,1.0,18.78524,tc1sz1e,-16.640099,-3.731228,Cell_144
7011,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,86.31887,1.0,18.78524,tc1sz1f,-16.639978,-3.7312217,Cell_144
7012,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,84.291985,1.0,18.78524,tc1sz1g,-16.639853,-3.7312167,Cell_144
7013,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,82.12223,1.0,13.175827,tc1sz1h,-16.639734,-3.7312117,Cell_144
7014,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,79.938194,1.0,11.229916,tc1sz1j,-16.639612,-3.731207,Cell_144
7015,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,81.34106,1.0,18.78524,tc1sz1k,-16.63949,-3.7312,Cell_144
7016,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,80.21683,1.0,10.979954,tc1sz1m,-16.63937,-3.7311947,Cell_144
7017,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,77.744156,1.0,11.229916,tc1sz1n,-16.63925,-3.7311893,Cell_144
7018,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,82.46971,1.0,18.78524,tc1sz1s,-16.639133,-3.7311823,Cell_144
7019,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,73.13897,1.0,11.229916,tc1sz20,-16.639004,-3.7311785,Cell_144
7020,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,74.496155,1.0,11.229916,tc1sz21,-16.638887,-3.7311733,Cell_144
7021,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,73.62945,1.0,11.229916,tc1sz22,-16.638763,-3.7311673,Cell_144
7022,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,92.126305,1.0,18.78524,tc1sz40,-16.638659,-3.7311575,Cell_144
7023,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,92.60762,1.0,18.78524,tc1sz41,-16.638542,-3.731152,Cell_144
7024,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,86.82451,1.0,18.78524,tc1sz42,-16.638416,-3.731148,Cell_144
7025,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,89.49671,1.0,18.78524,tc1sz43,-16.638298,-3.7311413,Cell_144
7026,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,88.23021,1.0,18.78524,tc1sz44,-16.638174,-3.7311366,Cell_144
7027,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,86.09847,1.0,18.78524,tc1sz45,-16.638054,-3.7311308,Cell_144
7028,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,86.22343,1.0,18.78524,tc1sz46,-16.63793,-3.7311249,Cell_144
7029,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,86.30162,1.0,18.78524,tc1sz48,-16.637817,-3.7311196,Cell_144
7030,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,87.45166,1.0,18.78524,tc1sz49,-16.637693,-3.7311125,Cell_144
7031,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,86.29349,1.0,12.277508,tc1sz4b,-16.637579,-3.7311077,Cell_144
7032,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,84.931465,1.0,12.277508,tc1sz50,-16.637455,-3.731103,Cell_144
7033,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.30492,1.0,3.4373515,tc1t0tz,-16.63738,-3.7310905,Cell_144
7034,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.32328,1.0,4.5610204,tc1t0uz,-16.63726,-3.7310858,Cell_144
7035,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.98452,1.0,3.4373515,tc1t0v7,-16.637144,-3.7310796,Cell_144
7036,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.110275,1.0,3.4373515,tc1t0v9,-16.637024,-3.7310734,Cell_144
7037,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.40225,1.0,3.4373515,tc1t0vb,-16.6369,-3.731069,Cell_144
7038,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.89838,1.0,3.4373515,tc1t0vc,-16.636787,-3.7310624,Cell_144
7039,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,128.35777,1.0,3.4373515,tc1t0vd,-16.636673,-3.7310557,Cell_144
7040,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,126.47627,1.0,3.4373515,tc1t0ve,-16.636549,-3.73105,Cell_144
7041,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,132.49214,1.0,3.4373515,tc1t0vf,-16.636436,-3.7310436,Cell_144
7042,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.76731,1.0,3.4373515,tc1t0vg,-16.63631,-3.7310388,Cell_144
7043,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.91318,1.0,4.5610204,tc1t0vj,-16.636187,-3.7310336,Cell_144
7044,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.15557,1.0,3.4373515,tc1t0vk,-16.636066,-3.7310283,Cell_144
7045,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.30367,1.0,5.5425954,tc1t0vm,-16.635942,-3.7310226,Cell_144
7046,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.37546,1.0,4.5610204,tc1t0vn,-16.635826,-3.7310166,Cell_144
7047,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.29471,1.0,4.5610204,tc1t0vp,-16.635706,-3.7310114,Cell_144
7048,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.12954,1.0,5.5425954,tc1t0vq,-16.635588,-3.7310052,Cell_144
7049,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.34336,1.0,5.5425954,tc1t0vr,-16.635464,-3.7309997,Cell_144
7050,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.78772,1.0,3.4373515,tc1t0vs,-16.63535,-3.7309942,Cell_144
7051,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.7273,1.0,5.5425954,tc1t0vt,-16.635227,-3.730988,Cell_144
7052,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.89129,1.0,3.4373515,tc1t0vu,-16.635113,-3.7309823,Cell_144
7053,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,127.16857,1.0,5.5425954,tc1t0vv,-16.634995,-3.7309756,Cell_144
7054,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.77493,1.0,5.5425954,tc1t0vw,-16.634874,-3.730971,Cell_144
7055,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.67073,1.0,5.5425954,tc1t0vx,-16.634747,-3.730967,Cell_144
7056,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.84282,1.0,5.5425954,tc1t0vy,-16.634634,-3.73096,Cell_144
7057,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.66103,1.0,5.5425954,tc1t0vz,-16.634508,-3.7309554,Cell_144
7058,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.124435,1.0,3.783726,tc1t0wj,-16.634396,-3.7309482,Cell_144
7059,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.74512,1.0,3.783726,tc1t0wn,-16.634281,-3.7309422,Cell_144
7060,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.6244,1.0,3.4373515,tc1t0wp,-16.634151,-3.7309382,Cell_144
7061,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,120.721375,1.0,3.4373515,tc1t0y0,-16.634035,-3.7309318,Cell_144
7062,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.46853,1.0,3.4373515,tc1t0y1,-16.633915,-3.7309265,Cell_144
7063,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.355675,1.0,3.4373515,tc1t0y4,-16.6338,-3.7309203,Cell_144
7064,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,125.1174,1.0,3.4373515,tc1t0y5,-16.633684,-3.730914,Cell_144
7065,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.64795,1.0,3.4373515,tc1t0y7,-16.63356,-3.7309089,Cell_144
7066,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.71199,1.0,3.4373515,tc1t0yh,-16.633446,-3.7309027,Cell_144
7067,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,129.37895,1.0,5.5425954,tc1t0yj,-16.633335,-3.7308958,Cell_144
7068,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.48678,1.0,3.4373515,tc1t0yk,-16.633202,-3.730893,Cell_144
7069,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.0611,1.0,5.5425954,tc1t0ym,-16.633083,-3.7308865,Cell_144
7070,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.25081,1.0,5.5425954,tc1t0yn,-16.632969,-3.7308803,Cell_144
7071,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.96664,1.0,5.5425954,tc1t0yp,-16.632845,-3.7308755,Cell_144
7072,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.70337,1.0,5.5425954,tc1t0yq,-16.63273,-3.730869,Cell_144
7073,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.45948,1.0,5.5425954,tc1t0yr,-16.63261,-3.7308636,Cell_144
7074,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,126.113594,1.0,9.204472,tc1t15y,-16.632496,-3.7308574,Cell_144
7075,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,124.957214,1.0,9.204472,tc1t15z,-16.63237,-3.7308512,Cell_144
7076,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.796295,1.0,17.740437,tc1t16x,-16.632229,-3.730849,Cell_144
7077,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,108.88457,1.0,15.950806,tc1t16y,-16.632118,-3.7308433,Cell_144
7078,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,105.9589,1.0,17.740437,tc1t16z,-16.631994,-3.730838,Cell_144
7079,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.93806,1.0,15.950806,tc1t176,-16.631893,-3.7308295,Cell_144
7080,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.13718,1.0,9.3599205,tc1t178,-16.63177,-3.7308252,Cell_144
7081,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.500305,1.0,15.950806,tc1t179,-16.631657,-3.730818,Cell_144
7082,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.46175,1.0,9.204472,tc1t17b,-16.631535,-3.730814,Cell_144
7083,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.088135,1.0,18.615768,tc1t17c,-16.631418,-3.7308064,Cell_144
7084,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.341965,1.0,15.950806,tc1t17d,-16.631302,-3.730801,Cell_144
7085,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,121.82211,1.0,18.615768,tc1t17f,-16.631182,-3.7307959,Cell_144
7086,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,112.25202,1.0,15.950806,tc1t17h,-16.631056,-3.730792,Cell_144
7087,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.273445,1.0,15.950806,tc1t17j,-16.63093,-3.730786,Cell_144
7088,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.10352,1.0,15.950806,tc1t17k,-16.630812,-3.7307808,Cell_144
7089,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.69165,1.0,15.950806,tc1t17m,-16.630693,-3.7307756,Cell_144
7090,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.78806,1.0,15.950806,tc1t17n,-16.630573,-3.7307699,Cell_144
7091,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,104.64587,1.0,17.740437,tc1t17p,-16.630451,-3.7307646,Cell_144
7092,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.18615,1.0,15.950806,tc1t17q,-16.630337,-3.730759,Cell_144
7093,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,105.25186,1.0,17.740437,tc1t17r,-16.630217,-3.7307532,Cell_144
7094,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.11483,1.0,15.950806,tc1t17s,-16.630104,-3.7307467,Cell_144
7095,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.53472,1.0,15.950806,tc1t17t,-16.629984,-3.730741,Cell_144
7096,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.81396,1.0,18.615768,tc1t17u,-16.629871,-3.730735,Cell_144
7097,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.17979,1.0,18.615768,tc1t17v,-16.629751,-3.730729,Cell_144
7098,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.7902,1.0,15.950806,tc1t17w,-16.629627,-3.730725,Cell_144
7099,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.846,1.0,17.740437,tc1t17x,-16.629509,-3.730719,Cell_144
7100,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,108.633415,1.0,18.615768,tc1t17y,-16.629393,-3.7307127,Cell_144
7101,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,106.345,1.0,25.090778,tc1t17z,-16.62927,-3.7307076,Cell_144
7102,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,101.93343,1.0,35.503326,tc1t19v,-16.629143,-3.7307022,Cell_144
7103,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,107.850685,1.0,35.503326,tc1t19x,-16.629028,-3.7306955,Cell_144
7104,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,104.34312,1.0,35.503326,tc1t19y,-16.628906,-3.7306912,Cell_144
7105,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,109.12033,1.0,35.503326,tc1t19z,-16.628792,-3.7306845,Cell_144
7106,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,122.40565,1.0,16.364243,tc1t1bw,-16.628698,-3.7306776,Cell_144
7107,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,123.25331,1.0,16.364243,tc1t1bx,-16.628584,-3.7306716,Cell_144
7108,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.72051,1.0,35.503326,tc1t1c3,-16.628447,-3.730667,Cell_144
7109,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,117.13043,1.0,36.37561,tc1t1c5,-16.62833,-3.7306602,Cell_144
7110,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.27961,1.0,35.503326,tc1t1c6,-16.628212,-3.7306554,Cell_144
7111,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.48478,1.0,36.37561,tc1t1c7,-16.628094,-3.730649,Cell_144
7112,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.22221,1.0,35.503326,tc1t1c8,-16.627968,-3.730645,Cell_144
7113,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,114.512794,1.0,35.503326,tc1t1c9,-16.62786,-3.7306383,Cell_144
7114,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,110.652504,1.0,35.503326,tc1t1cb,-16.627737,-3.7306335,Cell_144
7115,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,116.33585,1.0,35.503326,tc1t1cc,-16.627623,-3.7306268,Cell_144
7116,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,119.43559,1.0,35.503326,tc1t1cd,-16.627506,-3.7306209,Cell_144
7117,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,118.68579,1.0,36.37561,tc1t1ce,-16.62739,-3.7306156,Cell_144
7118,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,115.3433,1.0,35.503326,tc1t1cf,-16.627268,-3.7306104,Cell_144
7119,525.0,20.13809,166.16653,4.6709914,6.4717927,81.043274,8.61805e-09,8.042382e-07,113.76416,1.0,36.37561,tc1t1cg,-16.627148,-3.7306051,Cell_144
