Cell_ID,Cell Name,RSRP,RSRQ,Geohash,EARFCN_DL,Latitude_of_MDT,Longitude_of_MDT,MR_Count,Site ID,Site Name (from MAIN DATA),Cell ID,Antenna Height,Azimuth,E Tilt,M Tilt,Tilt,Latitude_of_Site,Longitude_of_Site,MDT height from MSL,Site height from MSL,Height Difference,Horizontal Distance,Angle_from_North,Azimuth_to_nearest_5_degrees,Reduced_Amount,Normalized_Azimuth,Latitude_Difference,Longitude_Difference,name,name:en,highway,surface,smoothness,width,lanes,oneway,bridge,layer,source,name:si,name:ta,osm_id,osm_type,Road_Coverage,Population_Density,NDVI,Building_Density
5287170,Weliweriya-GM0052-H_C,-63.5,-9.5,tc0zuzzv,1650,7.030887,80.024223,9,GM0052,Weliweriya,L18_3,60,230,3,0,3,7.0325,80.026388,28,37,9,0.298755545,233.1052778,230,180,50,-0.001613,-0.002165,,,,,,,,,,,,,,,,0,5147.757813,0.380010694,10
5300512,Kurunduwatta-GM0191-H_4C,-89.5,-10.75,tc0z9yqz,1650,6.978906,79.890969,13,GM0191,Kurunduwatta,L18_3333,30,240,4,0,4,6.978333,79.894444,12,9,3,0.388795946,279.4322114,240,180,60,0.000573,-0.003475,,,living_street,,,,,,,,,,,520392769,ways_line,1,5869.071289,0.500007629,70
5525280,Kapugoda-GM0114-H_4C,-97.1,-11.1,tc0zw2mw,1650,6.945811,80.087134,10,GM0114,Kapugoda,L18_3333,50,110,3,1,4,6.946944,80.093888,19,18,1,0.756068198,260.4084548,110,90,20,-0.001133,-0.006754,,,residential,,,,,,,,,,,420405065,ways_line,1,1614.652832,0.130006865,7
5529858,Natuduwa-GM0215-H_C,-104,-13,tc0zdwfm,1650,6.981424,79.917801,1,GM0215,Natuduwa,L18_3,40,180,4,1,5,6.986713,79.919157,10,14,4,0.606854107,194.2775926,180,180,0,-0.005289,-0.001356,,,residential,,,,,,,,,,,173226782,ways_line,1,6982.578613,0,1
5529858,Natuduwa-GM0215-H_C,-104,-13,tc0zdwfm,1650,6.981424,79.917801,1,GM0215,Natuduwa,L18_3,40,180,4,1,5,6.986713,79.919157,10,14,4,0.606854107,194.2775926,180,180,0,-0.005289,-0.001356,,,residential,,,,,,,,,,,173226792,ways_line,1,6982.578613,0,1
5783554,Wathurugama-GM0229-H_C,-86.5,-10,tc2bnsm0,1650,7.054629,80.097286,5,GM0229,Wathurugama,L18_3,60,215,0,1,1,7.057222,80.0975,46,42,4,0.289293941,184.6823646,215,180,35,-0.002593,-0.000214,Yakkala - Radawana Road,,secondary,,,,,,,,,,,377926093,ways_line,1,951.9851685,0.059998475,1
6021122,Raddoluwa_East-GM0641-H_C,-95.5,-12.5,tc2bdhmw,1650,7.143661,79.900215,2,GM0641,Raddoluwa_East,L18_3,40,230,4,0,4,7.144167,79.905,29,19,10,0.530926957,263.9169923,230,180,50,-0.000506,-0.004785,,,residential,,,,,,,,,,,378254188,ways_line,1,2232.489014,0.310002297,13
6021122,Raddoluwa_East-GM0641-H_C,-95.5,-12.5,tc2bdhmw,1650,7.143661,79.900215,2,GM0641,Raddoluwa_East,L18_3,40,230,4,0,4,7.144167,79.905,29,19,10,0.530926957,263.9169923,230,180,50,-0.000506,-0.004785,,,residential,,,,,,,,,,,378254187,ways_line,1,2232.489014,0.310002297,13
6237953,Horape_South-GM0838-H_B,-107.89,-13.33,tc0zgh9t,1650,7.0129,79.938832,14,GM0838,Horape_South,L18_2,18,80,2,3,5,7.008412,79.933547,25,25,0,0.767625806,49.44962265,80,0,80,0.004488,0.005285,,,residential,,,,,,,,,,,493188598,ways_line,1,3547.60376,0.740016758,6
6783232,Korase_North-GM0429-H_A,-99.2,-9.1,tc2btjbc,1650,7.151036,80.025492,20,GM0429,Korase_North,L18_1,50,40,3,0,3,7.148015,80.020966,42,32,10,0.601828686,56.07070945,40,0,40,0.003021,0.004526,,,unclassified,,,,,,,,,,,424629924,ways_line,1,2064.793701,0.380010694,16
6783232,Korase_North-GM0429-H_A,-83,-9.4,tc2bsyj2,1650,7.152115,80.02096,4,GM0429,Korase_North,L18_1,50,40,3,0,3,7.148015,80.020966,31,32,1,0.45589968,359.916805,40,0,40,0.0041,-6.00E-06,,,unclassified,,,,,,,,,,,432886940,ways_line,1,1746.240723,0.250003815,31
6783232,Korase_North-GM0429-H_A,-83,-9.4,tc2bsyj2,1650,7.152115,80.02096,4,GM0429,Korase_North,L18_1,50,40,3,0,3,7.148015,80.020966,31,32,1,0.45589968,359.916805,40,0,40,0.0041,-6.00E-06,,,unclassified,,,,,,,,,,,432886941,ways_line,1,1746.240723,0.250003815,31
6783232,Korase_North-GM0429-H_A,-83,-9.4,tc2bsyj2,1650,7.152115,80.02096,4,GM0429,Korase_North,L18_1,50,40,3,0,3,7.148015,80.020966,31,32,1,0.45589968,359.916805,40,0,40,0.0041,-6.00E-06,,,unclassified,,,,,,,,,,,432886492,ways_line,1,1746.240723,0.250003815,31
6783232,Korase_North-GM0429-H_A,-83,-9.4,tc2bsyj2,1650,7.152115,80.02096,4,GM0429,Korase_North,L18_1,50,40,3,0,3,7.148015,80.020966,31,32,1,0.45589968,359.916805,40,0,40,0.0041,-6.00E-06,,,unclassified,,,,,,,,,,,432886494,ways_line,1,1746.240723,0.250003815,31
6783232,Korase_North-GM0429-H_A,-83,-9.4,tc2bsyj2,1650,7.152115,80.02096,4,GM0429,Korase_North,L18_1,50,40,3,0,3,7.148015,80.020966,31,32,1,0.45589968,359.916805,40,0,40,0.0041,-6.00E-06,,,unclassified,,,,,,,,,,,432886944,ways_line,1,1746.240723,0.250003815,31
5164408,Battaramulla_RT-CM0128-P_4A,0,0,tc0z687k,525,6.901564,79.91907,0,CM0128,Battaramulla_RT,L21_1111,41,0,5,2,7,6.901154,79.919813,9,9,0,0.093838125,299.0672906,0,0,0,0.00041,-0.000743,,,residential,,,,,,,,,,,391267892,ways_line,1,4575.032715,0.500007629,4
5164408,Battaramulla_RT-CM0128-P_4A,0,0,tc0z687k,525,6.901564,79.91907,0,CM0128,Battaramulla_RT,L21_1111,41,0,5,2,7,6.901154,79.919813,9,9,0,0.093838125,299.0672906,0,0,0,0.00041,-0.000743,,,service,paved,,,,,,,,,,391267894,ways_line,1,4575.032715,0.500007629,4
5164408,Battaramulla_RT-CM0128-P_4A,0,0,tc0z687k,525,6.901564,79.91907,0,CM0128,Battaramulla_RT,L21_1111,41,0,5,2,7,6.901154,79.919813,9,9,0,0.093838125,299.0672906,0,0,0,0.00041,-0.000743,,,residential,,,,,,,,,,,382974936,ways_line,1,4575.032715,0.500007629,4
5237524,Mirihana_RT-CM0067-H_2A,-41.33,-7.25,tc0z46cr,1650,6.871887,79.905473,22,CM0067,Mirihana_RT,L18_11,18,40,6,1,7,6.872359,79.905012,28,28,0,0.07310695,135.8819359,40,0,40,-0.000472,0.000461,Wijesekara Mawatha,,residential,asphalt,,,,,,,,,,236372135,ways_line,1,8031.614746,0.380010694,40
5237597,Mirihana_RT-CM0067-P_2D,0,0,tc0z4766,525,6.873685,79.906923,0,CM0067,Mirihana_RT,L21_44,18,330,3,0,3,6.872359,79.905012,17,28,11,0.257384401,55.05018673,330,270,60,0.001326,0.001911,,,residential,,,,,,,,,,,615251414,ways_line,1,8031.614746,0.380010694,1
5237597,Mirihana_RT-CM0067-P_2D,0,0,tc0z4766,525,6.873685,79.906923,0,CM0067,Mirihana_RT,L21_44,18,330,3,0,3,6.872359,79.905012,17,28,11,0.257384401,55.05018673,330,270,60,0.001326,0.001911,,,residential,,,,,,,,,,,120890272,ways_line,1,8031.614746,0.380010694,1
5240832,Dematagoda-CM0136-H_A,-62.62,-7.69,tc0z3smp,1650,6.924047,79.877734,118,CM0136,Dematagoda,L18_1,28,50,9,4,13,6.923889,79.8775,18,19,1,0.031238501,55.77745984,50,0,50,0.000158,0.000234,Karlsruhe Place,,residential,,,,,,,,,,,54063729,ways_line,1,17921.89648,0.380010694,25
5519618,Main_St_North-CM1039-H_C,-28.17,-4.67,tc0z3p5t,1650,6.938796,79.853622,3,CM1039,Main_St_North,L18_3,13,250,2,6,8,6.938471,79.852953,12,13,1,0.082213158,63.92357814,250,180,70,0.000325,0.000669,4th Cross Street,,residential,,,,,,,,,,,10548342,ways_line,1,13565.39844,0.740016758,7
5519618,Main_St_North-CM1039-H_C,-28.17,-4.67,tc0z3p5t,1650,6.938796,79.853622,3,CM1039,Main_St_North,L18_3,13,250,2,6,8,6.938471,79.852953,12,13,1,0.082213158,63.92357814,250,180,70,0.000325,0.000669,5th Cross Street,,tertiary,,,,,yes,,,,,,54134270,ways_line,1,13565.39844,0.740016758,7
5519618,Main_St_North-CM1039-H_C,-28.17,-4.67,tc0z3p5t,1650,6.938796,79.853622,3,CM1039,Main_St_North,L18_3,13,250,2,6,8,6.938471,79.852953,12,13,1,0.082213158,63.92357814,250,180,70,0.000325,0.000669,Main Street,,primary,asphalt,,,2,,,,yahoo,,,625320324,ways_line,1,13565.39844,0.740016758,7
5519618,Main_St_North-CM1039-H_C,-28.17,-4.67,tc0z3p5t,1650,6.938796,79.853622,3,CM1039,Main_St_North,L18_3,13,250,2,6,8,6.938471,79.852953,12,13,1,0.082213158,63.92357814,250,180,70,0.000325,0.000669,,,primary,,,,,yes,,,,,,625320328,ways_line,1,13565.39844,0.740016758,7
5519618,Main_St_North-CM1039-H_C,-28.17,-4.67,tc0z3p5t,1650,6.938796,79.853622,3,CM1039,Main_St_North,L18_3,13,250,2,6,8,6.938471,79.852953,12,13,1,0.082213158,63.92357814,250,180,70,0.000325,0.000669,Old Butcher Street,,residential,,,,,,,,,,,54138797,ways_line,1,13565.39844,0.740016758,7
5519618,Main_St_North-CM1039-H_C,-28.17,-4.67,tc0z3p5t,1650,6.938796,79.853622,3,CM1039,Main_St_North,L18_3,13,250,2,6,8,6.938471,79.852953,12,13,1,0.082213158,63.92357814,250,180,70,0.000325,0.000669,St John Street,,residential,,,,,,,,yahoo,,,34695075,ways_line,1,13565.39844,0.740016758,7
5809153,Shrubbery_Garden_Rd_Lamp-CM5008-H_B,-41.67,-5.08,tc0z1ju5,1650,6.887715,79.854347,8,CM5008,Shrubbery_Garden_Rd_Lamp,L18_2,12,90,12,0,12,6.888467,79.854239,3,6,3,0.084464257,171.8854289,90,90,0,-0.000752,0.000108,Retreat Road,,residential,,,,,,,,,,,50154672,ways_line,1,5027.750488,0.920012236,10
5809153,Shrubbery_Garden_Rd_Lamp-CM5008-H_B,-41.67,-5.08,tc0z1ju5,1650,6.887715,79.854347,8,CM5008,Shrubbery_Garden_Rd_Lamp,L18_2,12,90,12,0,12,6.888467,79.854239,3,6,3,0.084464257,171.8854289,90,90,0,-0.000752,0.000108,Marine Drive,,tertiary,asphalt,excellent,,4,,,,,,,1027462378,ways_line,1,5027.750488,0.920012236,10
6021377,Elibank_Rd-CM1438-H_B,-91.5,-13,tc0z1m0f,1650,6.883398,79.860874,4,CM1438,Elibank_Rd,L18_2,30,220,7,2,9,6.884532,79.865192,13,14,1,0.493074225,255.1832721,220,180,40,-0.001134,-0.004318,Lorenz Road,,residential,asphalt,,,,yes,,,,,,378850372,ways_line,1,6128.499023,0.440009147,17
6021377,Elibank_Rd-CM1438-H_B,-91.5,-13,tc0z1m0f,1650,6.883398,79.860874,4,CM1438,Elibank_Rd,L18_2,30,220,7,2,9,6.884532,79.865192,13,14,1,0.493074225,255.1832721,220,180,40,-0.001134,-0.004318,Lorenz Road,,residential,asphalt,,,,yes,,,,,,1095074524,ways_line,1,6128.499023,0.440009147,17
6021377,Elibank_Rd-CM1438-H_B,-91.5,-13,tc0z1m0f,1650,6.883398,79.860874,4,CM1438,Elibank_Rd,L18_2,30,220,7,2,9,6.884532,79.865192,13,14,1,0.493074225,255.1832721,220,180,40,-0.001134,-0.004318,Lorenz Road,,residential,asphalt,,,,yes,,,,,,1095074523,ways_line,1,6128.499023,0.440009147,17
6021377,Elibank_Rd-CM1438-H_B,-91.5,-13,tc0z1m0f,1650,6.883398,79.860874,4,CM1438,Elibank_Rd,L18_2,30,220,7,2,9,6.884532,79.865192,13,14,1,0.493074225,255.1832721,220,180,40,-0.001134,-0.004318,,,service,,,,,,,,,,,1228539355,ways_line,1,6128.499023,0.440009147,17
6021377,Elibank_Rd-CM1438-H_B,-91.5,-13,tc0z1m0f,1650,6.883398,79.860874,4,CM1438,Elibank_Rd,L18_2,30,220,7,2,9,6.884532,79.865192,13,14,1,0.493074225,255.1832721,220,180,40,-0.001134,-0.004318,Lorenz Road,,residential,asphalt,,,,,,,,,,41659620,ways_line,1,6128.499023,0.440009147,17
6021377,Elibank_Rd-CM1438-H_B,-91.5,-13,tc0z1m0f,1650,6.883398,79.860874,4,CM1438,Elibank_Rd,L18_2,30,220,7,2,9,6.884532,79.865192,13,14,1,0.493074225,255.1832721,220,180,40,-0.001134,-0.004318,R. A. De Mel Mawatha,,trunk,asphalt,,,2,yes,,,,,,377515217,ways_line,1,6128.499023,0.440009147,17
6141718,Swarna_Rd-CM1519-H_2C,-21.76,-3.64,tc0z1mn8,1650,6.883038,79.868669,8,CM1519,Swarna_Rd,L18_33,25,270,6,0,6,6.883495,79.868683,8,11,3,0.050839578,181.7420446,270,270,0,-0.000457,-1.40E-05,Sri Sambuddhathva Jayanthi Mawatha,,trunk,asphalt,,,5,,,,,,,23825686,ways_line,1,8334.839844,0.690012991,4
6141718,Swarna_Rd-CM1519-H_2C,-21.76,-3.64,tc0z1mn8,1650,6.883038,79.868669,8,CM1519,Swarna_Rd,L18_33,25,270,6,0,6,6.883495,79.868683,8,11,3,0.050839578,181.7420446,270,270,0,-0.000457,-1.40E-05,,,service,,,,,yes,,,,,,1217662566,ways_line,1,8334.839844,0.690012991,4
6141718,Swarna_Rd-CM1519-H_2C,-21.76,-3.64,tc0z1mn8,1650,6.883038,79.868669,8,CM1519,Swarna_Rd,L18_33,25,270,6,0,6,6.883495,79.868683,8,11,3,0.050839578,181.7420446,270,270,0,-0.000457,-1.40E-05,,,service,,,,,yes,,,,,,1217662567,ways_line,1,8334.839844,0.690012991,4
6141718,Swarna_Rd-CM1519-H_2C,-21.76,-3.64,tc0z1mn8,1650,6.883038,79.868669,8,CM1519,Swarna_Rd,L18_33,25,270,6,0,6,6.883495,79.868683,8,11,3,0.050839578,181.7420446,270,270,0,-0.000457,-1.40E-05,,,service,,,,,,,,,,,1218183352,ways_line,1,8334.839844,0.690012991,4
6141718,Swarna_Rd-CM1519-H_2C,-21.76,-3.64,tc0z1mn8,1650,6.883038,79.868669,8,CM1519,Swarna_Rd,L18_33,25,270,6,0,6,6.883495,79.868683,8,11,3,0.050839578,181.7420446,270,270,0,-0.000457,-1.40E-05,,,residential,asphalt,,,,,,,,,,371690901,ways_line,1,8334.839844,0.690012991,4
6303232,Kaldemulla_West-CM1581-H_A,-109.58,-15.17,tc0y9wuf,1650,6.805157,79.87719,17,CM1581,Kaldemulla_West,L18_1,15.6,10,3,1,4,6.80385,79.87505,11,12,1,0.277398709,58.40502496,10,0,10,0.001307,0.00214,C P De Silva Avenue,,residential,,,,,,,,,,,109393162,ways_line,1,11957.5957,0.190005347,87
6311681,Nugegoda_Reloc-CM2144-H_B,-62.77,-8.62,tc0z1fw0,1650,6.869369,79.889881,10,CM2144,Nugegoda_Reloc,L18_2,15,140,6,0,6,6.870949,79.890428,19,13,6,0.185776331,198.9687352,140,90,50,-0.00158,-0.000547,Nalandarama Road,,residential,,,,,,,,,,,54029228,ways_line,1,5834.535156,0.380010694,49
6311681,Nugegoda_Reloc-CM2144-H_B,-62.77,-8.62,tc0z1fw0,1650,6.869369,79.889881,10,CM2144,Nugegoda_Reloc,L18_2,15,140,6,0,6,6.870949,79.890428,19,13,6,0.185776331,198.9687352,140,90,50,-0.00158,-0.000547,High Level Road,,trunk,,,,4,,,,,,,50070021,ways_line,1,5834.535156,0.380010694,49
6311681,Nugegoda_Reloc-CM2144-H_B,-62.77,-8.62,tc0z1fw0,1650,6.869369,79.889881,10,CM2144,Nugegoda_Reloc,L18_2,15,140,6,0,6,6.870949,79.890428,19,13,6,0.185776331,198.9687352,140,90,50,-0.00158,-0.000547,,,footway,,,,,,,,,,,539468754,ways_line,1,5834.535156,0.380010694,49
6311681,Nugegoda_Reloc-CM2144-H_B,-62.77,-8.62,tc0z1fw0,1650,6.869369,79.889881,10,CM2144,Nugegoda_Reloc,L18_2,15,140,6,0,6,6.870949,79.890428,19,13,6,0.185776331,198.9687352,140,90,50,-0.00158,-0.000547,,,trunk_link,,,,,yes,,,,,,356319798,ways_line,1,5834.535156,0.380010694,49
6311681,Nugegoda_Reloc-CM2144-H_B,-62.77,-8.62,tc0z1fw0,1650,6.869369,79.889881,10,CM2144,Nugegoda_Reloc,L18_2,15,140,6,0,6,6.870949,79.890428,19,13,6,0.185776331,198.9687352,140,90,50,-0.00158,-0.000547,,,trunk_link,,,,,yes,,,,,,356319797,ways_line,1,5834.535156,0.380010694,49
6311681,Nugegoda_Reloc-CM2144-H_B,-62.77,-8.62,tc0z1fw0,1650,6.869369,79.889881,10,CM2144,Nugegoda_Reloc,L18_2,15,140,6,0,6,6.870949,79.890428,19,13,6,0.185776331,198.9687352,140,90,50,-0.00158,-0.000547,High Level Road,,trunk,,,,,,yes,1,,,,350074156,ways_line,1,5834.535156,0.380010694,49
6327553,Muwadora_Uyana_2_Lamp-CM5133-H_B,-32.1,-4.65,tc0z9enm,1650,6.96074,79.879366,10,CM5133,Muwadora_Uyana_2_Lamp,L18_2,20,145,0,0,0,6.961795,79.876746,4,4,0,0.312071559,112.0803747,145,90,55,-0.001055,0.00262,Japan - Sri Lanka Friendship Bridge,,trunk,asphalt,,,2,yes,viaduct,1,,,,29483038,ways_line,1,13581.79297,0.920012236,64
6327553,Muwadora_Uyana_2_Lamp-CM5133-H_B,-32.1,-4.65,tc0z9enm,1650,6.96074,79.879366,10,CM5133,Muwadora_Uyana_2_Lamp,L18_2,20,145,0,0,0,6.961795,79.876746,4,4,0,0.312071559,112.0803747,145,90,55,-0.001055,0.00262,Japan - Sri Lanka Friendship Bridge,,trunk,asphalt,,,2,yes,viaduct,1,,,,29482553,ways_line,1,13581.79297,0.920012236,64
6327553,Muwadora_Uyana_2_Lamp-CM5133-H_B,-32.1,-4.65,tc0z9enm,1650,6.96074,79.879366,10,CM5133,Muwadora_Uyana_2_Lamp,L18_2,20,145,0,0,0,6.961795,79.876746,4,4,0,0.312071559,112.0803747,145,90,55,-0.001055,0.00262,Japan - Sri Lanka Friendship Bridge,,trunk,asphalt,,,2,yes,,,,,,29482998,ways_line,1,13581.79297,0.920012236,64
6327553,Muwadora_Uyana_2_Lamp-CM5133-H_B,-32.1,-4.65,tc0z9enm,1650,6.96074,79.879366,10,CM5133,Muwadora_Uyana_2_Lamp,L18_2,20,145,0,0,0,6.961795,79.876746,4,4,0,0.312071559,112.0803747,145,90,55,-0.001055,0.00262,Japan - Sri Lanka Friendship Bridge,,trunk,asphalt,,,2,yes,,,,,,29482559,ways_line,1,13581.79297,0.920012236,64
6468907,Thumbowila-CM0810-B_D,0,0,tc0yf2dw,3750,6.815409,79.907105,0,CM0810,Thumbowila,L9_4,30,300,6,0,6,6.812292,79.910411,5,9,4,0.503351751,313.5174767,300,270,30,0.003117,-0.003306,Duwawatte Road,,residential,asphalt,,,,,,,,,,343677398,ways_line,1,3891.182373,0,5
6468907,Thumbowila-CM0810-B_D,0,0,tc0yf2dw,3750,6.815409,79.907105,0,CM0810,Thumbowila,L9_4,30,300,6,0,6,6.812292,79.910411,5,9,4,0.503351751,313.5174767,300,270,30,0.003117,-0.003306,,,residential,,,,,,,,,,,343677399,ways_line,1,3891.182373,0,5
6556675,Dedigamuwa_West-CM1605-H_C,-90,-12.5,tc0zhf3u,1650,6.868649,80.015884,3,CM1605,Dedigamuwa_West,L18_3,50,180,5,0,5,6.87691,80.01684,24,29,5,0.924624225,186.5541988,180,180,0,-0.008261,-0.000956,,,residential,,,,,,,,,,,797251202,ways_line,1,1757.2854,0.190005347,1
6556675,Dedigamuwa_West-CM1605-H_C,-90,-12.5,tc0zhf3u,1650,6.868649,80.015884,3,CM1605,Dedigamuwa_West,L18_3,50,180,5,0,5,6.87691,80.01684,24,29,5,0.924624225,186.5541988,180,180,0,-0.008261,-0.000956,Habarakada-Ranala Road,,secondary,,,,,,,,,,,554380428,ways_line,1,1757.2854,0.190005347,1
6046976,Manipai_South-JA0172-H_A,-54.5,-7.75,tc8zk0yv,1650,9.716979,79.989958,2,JA0172,Manipai_South,L18_1,50,40,2,0,2,9.712358,79.993242,10,10,0,0.627352446,324.9898836,40,0,40,0.004621,-0.003284,,,residential,,,,,,,,,,,377157953,ways_line,1,1524.204956,0.130006865,1
6046976,Manipai_South-JA0172-H_A,-54.5,-7.75,tc8zk0yv,1650,9.716979,79.989958,2,JA0172,Manipai_South,L18_1,50,40,2,0,2,9.712358,79.993242,10,10,0,0.627352446,324.9898836,40,0,40,0.004621,-0.003284,,,residential,,,,,,,,,,,313395637,ways_line,1,1524.204956,0.130006865,1
6132737,Uva_Pelwatta_South-MO0058-H_A,-106,-13,tc1y0nu3,1650,6.717024,81.216984,2,MO0058,Uva_Pelwatta_South,L18_1,60,50,3,0,3,6.722942,81.208597,160,161,1,1.136155909,125.3931897,50,0,50,-0.005918,0.008387,,,unclassified,,,,,,,,,,,1066362611,ways_line,1,296.8208618,1,1
6132737,Uva_Pelwatta_South-MO0058-H_A,-90,-6,tc1y20m9,1650,6.725297,81.218797,2,MO0058,Uva_Pelwatta_South,L18_1,60,50,3,0,3,6.722942,81.208597,169,161,8,1.156425411,76.9116763,50,0,50,0.002355,0.0102,,,unclassified,,,,,,,,,,,1216246274,ways_line,1,202.6587067,1,1
5693708,Angunakolapelassa-HA0013-H_4C,-111,-9,tc1e0tn1,1650,6.180129,80.889922,4,HA0013,Angunakolapelassa,L18_3333,70,310,3,0,3,6.16747916,80.8982454,31,32,1,1.68083248,326.8090017,310,270,40,0.01264984,-0.0083234,,,living_street,,,,,,,,,,,369549226,ways_line,1,792.5220337,1,1
5698562,Weerawila_Town-HA0034-H_B,-91.67,-7.33,tc1g86kq,1650,6.253693,81.227862,18,HA0034,Weerawila_Town,L18_2,21,200,3,0,3,6.2572,81.2303,36,43,7,0.474012955,214.6462326,200,180,20,-0.003507,-0.002438,,,service,,,,,,,,,,,363893664,ways_line,1,423.2636719,1,1
5698562,Weerawila_Town-HA0034-H_B,-91.67,-7.33,tc1g86kq,1650,6.253693,81.227862,18,HA0034,Weerawila_Town,L18_2,21,200,3,0,3,6.2572,81.2303,36,43,7,0.474012955,214.6462326,200,180,20,-0.003507,-0.002438,,,service,,,,,,,,,,,363845799,ways_line,1,423.2636719,1,1
6418437,Malpettawa-HA0212-B_B,-103,-10,tc1dene6,3750,6.100629,80.9958,2,HA0212,Malpettawa,L9_2,33,255,3,0,3,6.11319,80.992227,2,21,19,1.451511529,164.2069097,255,180,75,-0.012561,0.003573,,,track,,,,,,,,GPS,,,366692085,ways_line,1,139.1632996,1,1
6418437,Malpettawa-HA0212-B_B,-101.4,-10,tc1dened,3750,6.100629,80.996344,30,HA0212,Malpettawa,L9_2,33,255,3,0,3,6.11319,80.992227,2,21,19,1.469021679,161.9489645,255,180,75,-0.012561,0.004117,,,track,,,,,,,,GPS,,,366692085,ways_line,1,139.1632996,1,1
5414737,Katuneriya-PU0006-P_B,0,0,tc2cbxp0,525,7.377485,79.836398,0,PU0006,Katuneriya,L21_2,30,90,3,0,3,7.377222,79.830833,15,19,4,0.614373747,87.27132564,90,90,0,0.000263,0.005565,,,residential,,,,,,,,,,,1245198243,ways_line,1,1404.97876,0.059998475,1
5414737,Katuneriya-PU0006-P_B,0,0,tc2cbxp0,525,7.377485,79.836398,0,PU0006,Katuneriya,L21_2,30,90,3,0,3,7.377222,79.830833,15,19,4,0.614373747,87.27132564,90,90,0,0.000263,0.005565,,,residential,,,,,,,,,,,1245198244,ways_line,1,1404.97876,0.059998475,1
5414737,Katuneriya-PU0006-P_B,-46,-6.5,tc2cbx7u,525,7.379463,79.832047,1,PU0006,Katuneriya,L21_2,30,90,3,0,3,7.377222,79.830833,18,19,1,0.282871923,28.2462531,90,90,0,0.002241,0.001214,,,service,,,,,,,,,,,1245199066,ways_line,1,1608.309448,0.130006865,23
5414737,Katuneriya-PU0006-P_B,-46,-6.5,tc2cbx7u,525,7.379463,79.832047,1,PU0006,Katuneriya,L21_2,30,90,3,0,3,7.377222,79.830833,18,19,1,0.282871923,28.2462531,90,90,0,0.002241,0.001214,,,tertiary,,,,,,,,,,,528900806,ways_line,1,1608.309448,0.130006865,23
6120704,Chilaw_Town_East-PU0217-H_A,-103,-13,tc2g0hb7,1650,7.585228,79.805034,1,PU0217,Chilaw_Town_East,L18_1,50,0,3,0,3,7.577813,79.801732,8,8,0,0.901266494,23.81743749,0,0,0,0.007415,0.003302,,,residential,,,,,,,,,,,594093964,ways_line,1,903.5404663,0.190005347,20
6129922,Thambapanni_SLN-PU0205-H_C,-100.25,-8.75,tc2v9dqt,1650,8.011326,79.879729,5,PU0205,Thambapanni_SLN,L18_3,50,310,0,0,0,8.007611,79.880278,38,40,2,0.417488817,351.6745993,310,270,40,0.003715,-0.000549,,,,,,,,,,,,,,,,0,173.8623657,0.059998475,1
6182144,Pahala_Katuneriya_Lamp-PU5013-H_A,-47.8,-5.6,tc2f03t0,1650,7.391155,79.82262,4,PU5013,Pahala_Katuneriya_Lamp,L18_1,12,180,7,0,7,7.391136,79.821749,18,17,1,0.096069287,88.73982471,180,180,0,1.90E-05,0.000871,Roman Park Road,,residential,,,,,,,,,,,361384860,ways_line,1,1806.423218,0.059998475,22
6182144,Pahala_Katuneriya_Lamp-PU5013-H_A,-47.8,-5.6,tc2f03t0,1650,7.391155,79.82262,4,PU5013,Pahala_Katuneriya_Lamp,L18_1,12,180,7,0,7,7.391136,79.821749,18,17,1,0.096069287,88.73982471,180,180,0,1.90E-05,0.000871,,,residential,,,,,,,,,,,361384862,ways_line,1,1806.423218,0.059998475,22
6304514,Chilaw_Town_South_Lamp-PU5000-H_C,-99.2,-10.8,tc2epf7d,1650,7.571379,79.798688,5,PU5000,Chilaw_Town_South_Lamp,L18_3,20,290,2,0,2,7.570753,79.798082,7,11,4,0.096473178,43.81924499,290,270,20,0.000626,0.000606,,,,,,,,,,,,,,,,0,2762.792236,0.500007629,33
5321218,Narammala-KU0011-H_C,-120,-12,tc34216w,1650,7.434682,80.159834,1,KU0011,Narammala,L18_3,60,300,4,0,4,7.432107,80.202665,80,109,29,4.731236717,273.4723401,300,270,30,0.002575,-0.042831,,,residential,,,,,,,,,,,533789005,ways_line,1,368.7911377,0.190005347,9
5321986,Polgahawela-KU0014-H_C,0,0,tc31dv5v,1650,7.323346,80.282573,0,KU0014,Polgahawela,L18_3,57,220,3,0,3,7.339626,80.291305,66,281,215,2.050467572,208.012578,220,180,40,-0.01628,-0.008732,Ambepussa - Kurunegala Road,,trunk,,,,,,,,,,,554780519,ways_line,1,369.9686279,0.130006865,20
5324328,Maspotha-KU0043-B_A,0,0,tc34gcuf,3750,7.524614,80.327898,0,KU0043,Maspotha,L9_1,70,160,3,0,3,7.539554,80.313932,110,102,8,2.264943645,137.1765792,160,90,70,-0.01494,0.013966,Kurunegala-Puttalam Road,,trunk,,,,,,,,,,,140142476,ways_line,1,1519.592896,0.250003815,1
5326111,Thabbomulla-KU0135-H_4B,-97.83,-8.67,tc2fkv5e,1650,7.454827,80.01824,13,KU0135,Thabbomulla,L18_2222,60,120,4,0,4,7.457968,80.01594,49,50,1,0.431613872,144.0179915,120,90,30,-0.003141,0.0023,,,,,,,,,,,,,,,,0,1650.598022,0,9
